Sender,Receiver,Timestamp,Discussion Title,Discussion Category,Parent Category,Category Text,Discussion Identifier,Comment ID,Discussion ID
335,444,4/14/13 11:51,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,642,5
78,444,4/14/13 13:00,Strategies for meeting DLT challenges?,Group O-T,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group O-TUnits 1-3 Discussion Groups,643,55
30,335,4/14/13 16:33,High-stakes Testing,Unit 2 Expert Panel,Unit 1-3 Expert Panel Discussions,,High-stakes TestingUnit 2 Expert PanelUnit 1-3 Expert Panel Discussions,644,59
282,243,4/14/13 18:33,How do we get parents on board?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,How do we get parents on board?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,645,21
200,444,4/14/13 21:10,Strategies for meeting DLT challenges?,Group O-T,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group O-TUnits 1-3 Discussion Groups,646,55
200,216,4/14/13 21:23,Changes,Group N,Units 1-3 Discussion Groups,,ChangesGroup NUnits 1-3 Discussion Groups,647,24
200,444,4/14/13 21:26,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,648,2
116,444,4/14/13 21:45,Strategies for meeting DLT challenges?,Group O-T,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group O-TUnits 1-3 Discussion Groups,649,55
264,445,4/14/13 22:22,What will be different for students and teachers?,Group A-C,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group A-CUnits 1-3 Discussion Groups,650,44
163,444,4/14/13 22:27,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,651,2
36,33,4/14/13 23:31,Where do you begin when you have a (semi) clean slate,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,Where do you begin when you have a (semi) clean slateUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,652,49
19,116,4/15/13 0:50,New Teacher expectations,Unit 2 Expert Panel,Unit 1-3 Expert Panel Discussions,,New Teacher expectationsUnit 2 Expert PanelUnit 1-3 Expert Panel Discussions,653,60
445,444,4/15/13 1:35,Strategies for meeting DLT challenges,Group A-C,Units 1-3 Discussion Groups,,Strategies for meeting DLT challengesGroup A-CUnits 1-3 Discussion Groups,654,53
445,94,4/15/13 1:43,Student Attitude,Group A-C,Units 1-3 Discussion Groups,,Student AttitudeGroup A-CUnits 1-3 Discussion Groups,655,61
445,444,4/15/13 1:47,Most important change for your school or district?,Group D-L,Units 1-3 Discussion Groups,,Most important change for your school or district?Group D-LUnits 1-3 Discussion Groups,656,1
129,444,4/15/13 2:25,Strategies for meeting DLT challenges?,Group O-T,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group O-TUnits 1-3 Discussion Groups,657,55
129,128,4/15/13 2:41,About Some Possible Teacher Concerns Related to WEB-based Research,Group O-T,Units 1-3 Discussion Groups,,About Some Possible Teacher Concerns Related to WEB-based ResearchGroup O-TUnits 1-3 Discussion Groups,658,48
81,82,4/15/13 2:53,"Bring it out when we need it, put it away when we don't",Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,"Bring it out when we need it, put it away when we don'tUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions",659,30
129,444,4/15/13 2:57,DLT Resources—Comments and Suggestions,Group O-T,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup O-TUnits 1-3 Discussion Groups,660,13
129,444,4/15/13 3:06,Most important change for your school or district?,Group O-T,Units 1-3 Discussion Groups,,Most important change for your school or district?Group O-TUnits 1-3 Discussion Groups,661,4
129,116,4/15/13 3:16,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,662,17
129,128,4/15/13 3:31,"Where Can We Find the “Golden Middle” between IT, Teacher’s Role and Pedagogical Aims?",Group O-T,Units 1-3 Discussion Groups,,"Where Can We Find the “Golden Middle” between IT, Teacher’s Role and Pedagogical Aims?Group O-TUnits 1-3 Discussion Groups",663,62
129,32,4/15/13 3:37,Funding,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,FundingUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,664,63
81,71,4/15/13 4:29,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,665,5
81,444,4/15/13 4:31,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,666,5
445,116,4/15/13 11:49,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,667,17
361,223,4/15/13 13:52,Shareholder buy-in,Unit 2 Expert Panel,Unit 1-3 Expert Panel Discussions,,Shareholder buy-inUnit 2 Expert PanelUnit 1-3 Expert Panel Discussions,668,54
226,444,4/15/13 15:03,Most important change for your school or district?,Group M,Units 1-3 Discussion Groups,,Most important change for your school or district?Group MUnits 1-3 Discussion Groups,669,6
2,223,4/15/13 15:18,Shareholder buy-in,Unit 2 Expert Panel,Unit 1-3 Expert Panel Discussions,,Shareholder buy-inUnit 2 Expert PanelUnit 1-3 Expert Panel Discussions,670,54
2,104,4/15/13 15:24,How do we get parents on board?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,How do we get parents on board?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,671,21
93,94,4/15/13 15:53,Student Attitude,Group A-C,Units 1-3 Discussion Groups,,Student AttitudeGroup A-CUnits 1-3 Discussion Groups,672,61
60,444,4/15/13 16:07,Strategies for meeting DLT challenges?,Group N,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group NUnits 1-3 Discussion Groups,673,64
60,444,4/15/13 16:15,DLT Resources—Comments and Suggestions,Group N,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup NUnits 1-3 Discussion Groups,674,7
60,44,4/15/13 16:22,I am amazed ...,Group N,Units 1-3 Discussion Groups,,I am amazed ...Group NUnits 1-3 Discussion Groups,675,35
336,445,4/15/13 16:28,What will be different for students and teachers?,Group N,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group NUnits 1-3 Discussion Groups,676,36
95,146,4/15/13 16:29,What will be different for students and teachers?,Group A-C,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group A-CUnits 1-3 Discussion Groups,677,44
95,94,4/15/13 16:34,Student Attitude,Group A-C,Units 1-3 Discussion Groups,,Student AttitudeGroup A-CUnits 1-3 Discussion Groups,678,61
291,115,4/15/13 16:36,PD,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,PDUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,679,18
336,444,4/15/13 16:38,Submitting Questions for the Expert Panel,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,Submitting Questions for the Expert PanelUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,680,8
223,444,4/15/13 16:41,Strategies for meeting DLT challenges,Group A-C,Units 1-3 Discussion Groups,,Strategies for meeting DLT challengesGroup A-CUnits 1-3 Discussion Groups,681,53
133,444,4/15/13 16:53,Strategies for meeting DLT challenges?,Group N,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group NUnits 1-3 Discussion Groups,682,64
421,445,4/15/13 16:53,What will be different for students and teachers?,Group M,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group MUnits 1-3 Discussion Groups,683,39
133,60,4/15/13 16:57,I am amazed ...,Group N,Units 1-3 Discussion Groups,,I am amazed ...Group NUnits 1-3 Discussion Groups,684,35
133,60,4/15/13 16:58,I am amazed ...,Group N,Units 1-3 Discussion Groups,,I am amazed ...Group NUnits 1-3 Discussion Groups,685,35
11,444,4/15/13 17:11,Strategies for meeting DLT challenges?,Group D-L,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group D-LUnits 1-3 Discussion Groups,686,58
93,192,4/15/13 17:34,"""I'm trapped in a hellish nightmare from which I will never awaken...""",Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,"""I'm trapped in a hellish nightmare from which I will never awaken...""Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions",687,38
302,444,4/15/13 17:36,Strategies for meeting DLT challenges?,Group N,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group NUnits 1-3 Discussion Groups,688,64
302,444,4/15/13 17:47,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,689,2
403,445,4/15/13 17:50,What will be different for students and teachers?,Group M,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group MUnits 1-3 Discussion Groups,690,39
403,444,4/15/13 17:53,Most important change for your school or district?,Group M,Units 1-3 Discussion Groups,,Most important change for your school or district?Group MUnits 1-3 Discussion Groups,691,6
195,444,4/15/13 17:54,Strategies for meeting DLT challenges?,Group N,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group NUnits 1-3 Discussion Groups,692,64
11,223,4/15/13 18:03,Shareholder buy-in,Unit 2 Expert Panel,Unit 1-3 Expert Panel Discussions,,Shareholder buy-inUnit 2 Expert PanelUnit 1-3 Expert Panel Discussions,693,54
60,223,4/15/13 18:05,Shareholder buy-in,Unit 2 Expert Panel,Unit 1-3 Expert Panel Discussions,,Shareholder buy-inUnit 2 Expert PanelUnit 1-3 Expert Panel Discussions,694,54
294,171,4/15/13 18:16,What is digital learning UNIQUELY suited to inspire or impart?,Group D-L,Units 1-3 Discussion Groups,,What is digital learning UNIQUELY suited to inspire or impart?Group D-LUnits 1-3 Discussion Groups,695,32
303,445,4/15/13 18:20,What will be different for students and teachers?,Group N,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group NUnits 1-3 Discussion Groups,696,36
138,445,4/15/13 18:36,What will be different for students and teachers?,Group U-Z,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group U-ZUnits 1-3 Discussion Groups,697,42
382,445,4/15/13 18:48,What will be different for students and teachers?,Group N,Units 1-3 Discussion Groups,,What will be different for students and teachers?Group NUnits 1-3 Discussion Groups,698,36
186,444,4/15/13 18:52,Strategies for meeting DLT challenges?,Group D-L,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group D-LUnits 1-3 Discussion Groups,699,58
137,444,4/15/13 19:07,Most important change for your school or district?,Group O-T,Units 1-3 Discussion Groups,,Most important change for your school or district?Group O-TUnits 1-3 Discussion Groups,700,4
186,172,4/15/13 19:10,What are the most important ways we need to update K-12 education by 2020?,Group D-L,Units 1-3 Discussion Groups,,What are the most important ways we need to update K-12 education by 2020?Group D-LUnits 1-3 Discussion Groups,701,23
130,116,4/15/13 19:11,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,702,17
161,32,4/15/13 19:28,Funding,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,FundingUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,703,63
195,19,4/15/13 19:32,New Teacher expectations,Unit 2 Expert Panel,Unit 1-3 Expert Panel Discussions,,New Teacher expectationsUnit 2 Expert PanelUnit 1-3 Expert Panel Discussions,704,60
161,67,4/15/13 19:52,The Printed Page: Where does it fit in?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,The Printed Page: Where does it fit in?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,705,65
352,67,4/15/13 19:57,The Printed Page: Where does it fit in?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,The Printed Page: Where does it fit in?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,706,65
404,444,4/15/13 20:04,Most important change for your school or district?,Group M,Units 1-3 Discussion Groups,,Most important change for your school or district?Group MUnits 1-3 Discussion Groups,707,6
67,161,4/15/13 20:05,Funding,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,FundingUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,708,63
405,444,4/15/13 20:13,Most important change for your school or district?,Group M,Units 1-3 Discussion Groups,,Most important change for your school or district?Group MUnits 1-3 Discussion Groups,709,6
426,444,4/15/13 20:46,Strategies for meeting DLT challenges?,Group O-T,Units 1-3 Discussion Groups,,Strategies for meeting DLT challenges?Group O-TUnits 1-3 Discussion Groups,710,55
121,345,4/15/13 22:23,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,711,5
45,444,4/15/13 22:28,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,712,2
121,32,4/15/13 22:41,Funding,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,FundingUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,713,63
121,30,4/15/13 23:05,How do we promote student's self-directed learning inside a system designed for teacher directed?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,How do we promote student's self-directed learning inside a system designed for teacher directed?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,714,25
